nsim,gamma,MSE_hat,se_MSE
1,0.10675929105108516,0.11796932522626884,0.0
1,0.10685768497583507,0.0715649966434202,0.0
1,0.10695616958463068,0.17372979452833928,0.0
1,0.10705474496105026,0.11860562359871932,0.0
1,0.10715341118874913,0.13577118905201552,0.0
1,0.10725216835145975,0.10254424032573918,0.0
1,0.10735101653299169,0.1067200708170534,0.0
1,0.10744995581723178,0.07964318192562363,0.0
1,0.10754898628814417,0.12992575517724902,0.0
1,0.10764810802977037,0.09133215836171432,0.0
1,0.10774732112622944,0.11247723276395136,0.0
1,0.10784662566171783,0.15512198615449957,0.0
1,0.1079460217205097,0.16232263627645574,0.0
1,0.10804550938695681,0.11285987294447253,0.0
1,0.10814508874548867,0.11241552024806634,0.0
1,0.10824475988061268,0.1224148371291111,0.0
1,0.10834452287691404,0.06761904860001444,0.0
1,0.10844437781905594,0.15195509630700374,0.0
1,0.1085443247917796,0.08733420135103726,0.0
1,0.1086443638799043,0.09214915568891625,0.0
1,0.10874449516832758,0.10331618155059913,0.0
1,0.10884471874202516,0.1526921673496643,0.0
1,0.10894503468605109,0.13809082541394968,0.0
1,0.1090454430855378,0.12111845169492703,0.0
1,0.10914594402569619,0.1164355956503069,0.0
1,0.10924653759181573,0.1427569786898417,0.0
1,0.10934722386926445,0.06623454585757427,0.0
1,0.10944800294348905,0.05868359600601784,0.0
1,0.10954887490001501,0.0971762437409014,0.0
1,0.10964983982444668,0.12174599220746807,0.0
1,0.10975089780246719,0.147527225394051,0.0
1,0.10985204891983874,0.1193437151169835,0.0
1,0.10995329326240252,0.06316682124087943,0.0
1,0.11005463091607882,0.11129707055584745,0.0
1,0.11015606196686722,0.11973293792895702,0.0
1,0.11025758650084647,0.1279559962653148,0.0
1,0.11035920460417463,0.06845967301230778,0.0
1,0.11046091636308925,0.11411347788178425,0.0
1,0.11056272186390728,0.09711553703415174,0.0
1,0.11066462119302531,0.16441471727244744,0.0
1,0.1107666144369195,0.1503842343135109,0.0
1,0.11086870168214571,0.18768409732362595,0.0
1,0.11097088301533961,0.18900625763613435,0.0
1,0.11107315852321661,0.09245802362363958,0.0
1,0.11117552829257224,0.09370816975862654,0.0
1,0.11127799241028183,0.09537227311453568,0.0
1,0.11138055096330088,0.07120258355564395,0.0
1,0.111483204038665,0.10741588434805964,0.0
1,0.11158595172348999,0.11776589767365642,0.0
1,0.11168879410497204,0.1964041904268112,0.0
1,0.11179173127038759,0.15828490287708363,0.0
1,0.1118947633070936,0.14588876314654822,0.0
1,0.11199789030252745,0.10918885802502871,0.0
1,0.11210111234420718,0.10712617461031622,0.0
1,0.1122044295197315,0.08192777877586016,0.0
1,0.11230784191677982,0.10987341122382424,0.0
1,0.11241134962311235,0.1307848469867196,0.0
1,0.11251495272657021,0.2104578069814908,0.0
1,0.11261865131507542,0.07851356949819782,0.0
1,0.11272244547663116,0.18266338333838125,0.0
1,0.1128263352993216,0.14413827033829382,0.0
1,0.11293032087131212,0.053360955688336764,0.0
1,0.11303440228084935,0.12146050030950925,0.0
1,0.11313857961626132,0.20749434774524908,0.0
1,0.1132428529659574,0.07536766969149904,0.0
1,0.11334722241842844,0.0995163316461042,0.0
1,0.11345168806224687,0.16435459440544492,0.0
1,0.11355624998606671,0.09025905527979824,0.0
1,0.1136609082786238,0.09284113794731022,0.0
1,0.11376566302873564,0.07247986705446163,0.0
1,0.11387051432530164,0.0998486485070904,0.0
1,0.11397546225730314,0.12282551407954655,0.0
1,0.11408050691380346,0.10862776176333305,0.0
1,0.11418564838394808,0.071352832724021,0.0
1,0.11429088675696457,0.0527203939106347,0.0
1,0.11439622212216276,0.2218523807958305,0.0
1,0.11450165456893478,0.09571520580019276,0.0
1,0.11460718418675514,0.10783873483547006,0.0
1,0.11471281106518089,0.11559671335303254,0.0
1,0.11481853529385151,0.11255768490622674,0.0
1,0.11492435696248916,0.09046513169664225,0.0
1,0.11503027616089864,0.15857401306352928,0.0
1,0.11513629297896763,0.16673093987885762,0.0
1,0.11524240750666655,0.13091086463687762,0.0
1,0.11534861983404875,0.24595189374610152,0.0
1,0.11545493005125061,0.14969084840708588,0.0
1,0.11556133824849155,0.1460622859681321,0.0
1,0.1156678445160742,0.11030619833236555,0.0
1,0.11577444894438436,0.13232757006221163,0.0
1,0.11588115162389116,0.12540378452406692,0.0
1,0.1159879526451471,0.1522227291858072,0.0
1,0.11609485209878807,0.1101357404245328,0.0
1,0.11620185007553367,0.2103480428152306,0.0
1,0.11630894666618696,0.20061929082946292,0.0
1,0.11641614196163472,0.1830891073954587,0.0
1,0.11652343605284751,0.06475109169364619,0.0
1,0.1166308290308797,0.11725922543371825,0.0
1,0.11673832098686969,0.14031889898178626,0.0
1,0.11684591201203973,0.12915642239698316,0.0
1,0.11695360219769624,0.11327328671223685,0.0
1,0.11706139163522973,0.1520780528497443,0.0
1,0.11716928041611496,0.1903264398766321,0.0
1,0.11727726863191108,0.11994173447098334,0.0
1,0.1173853563742615,0.09369145062478568,0.0
1,0.11749354373489417,0.11929874990169148,0.0
1,0.11760183080562153,0.13655410558678338,0.0
1,0.11771021767834065,0.16362532040732414,0.0
1,0.11781870444503337,0.17492426051812793,0.0
1,0.1179272911977662,0.20840331715460422,0.0
1,0.11803597802869056,0.12991199689324745,0.0
1,0.11814476503004279,0.09392601281814249,0.0
1,0.11825365229414421,0.09034908199358102,0.0
1,0.11836263991340129,0.08504759338318305,0.0
1,0.11847172798030563,0.13808604784784037,0.0
1,0.11858091658743405,0.17751290970563396,0.0
1,0.11869020582744874,0.14571079647818644,0.0
1,0.11879959579309723,0.16738561461750104,0.0
1,0.11890908657721262,0.13505172687430073,0.0
1,0.1190186782727135,0.11077279034330022,0.0
1,0.11912837097260409,0.12835510111294174,0.0
1,0.11923816476997437,0.1807211098788605,0.0
1,0.11934805975800007,0.13488233041570313,0.0
1,0.11945805602994289,0.1713799511154769,0.0
1,0.11956815367915036,0.13204519375072057,0.0
1,0.11967835279905611,0.23181786150355668,0.0
1,0.11978865348317987,0.10422540775426095,0.0
1,0.11989905582512758,0.1719606128896668,0.0
1,0.12000955991859143,0.08511858044046045,0.0
1,0.12012016585734996,0.14771711054932257,0.0
1,0.12023087373526814,0.1881336077676041,0.0
1,0.12034168364629744,0.17632231072466512,0.0
1,0.12045259568447597,0.13406972975243592,0.0
1,0.12056360994392848,0.16169591693388025,0.0
1,0.12067472651886643,0.05874270731261402,0.0
1,0.12078594550358814,0.14156520496919667,0.0
1,0.12089726699247888,0.12980427636749384,0.0
1,0.12100869108001086,0.13832345364044923,0.0
1,0.12112021786074337,0.101322626114138,0.0
1,0.12123184742932283,0.10798375250021366,0.0
1,0.12134357988048292,0.07347290984173757,0.0
1,0.12145541530904466,0.13212451008204154,0.0
1,0.1215673538099164,0.16524189407592085,0.0
1,0.12167939547809398,0.11519535093350483,0.0
1,0.12179154040866079,0.17018121363102734,0.0
1,0.12190378869678785,0.17802995081444822,0.0
1,0.12201614043773396,0.09713540136881621,0.0
1,0.1221285957268456,0.17507603113832493,0.0
1,0.12224115465955723,0.17204683561769346,0.0
1,0.1223538173313912,0.25555274160598207,0.0
1,0.12246658383795787,0.1601163979820477,0.0
1,0.12257945427495587,0.10001165865858408,0.0
1,0.12269242873817185,0.08214731784655827,0.0
1,0.12280550732348085,0.21359181496439805,0.0
1,0.12291869012684621,0.13220619395044397,0.0
1,0.12303197724431975,0.15268606357651057,0.0
1,0.12314536877204185,0.20944740719871346,0.0
1,0.12325886480624143,0.15437962949413875,0.0
1,0.12337246544323612,0.11721181799618094,0.0
1,0.12348617077943233,0.12813511899653163,0.0
1,0.12359998091132529,0.09742639049663435,0.0
1,0.12371389593549927,0.1693702710350289,0.0
1,0.12382791594862741,0.14280507843947327,0.0
1,0.12394204104747204,0.11386264874699326,0.0
1,0.12405627132888465,0.1071969077512028,0.0
1,0.12417060688980594,0.11630131398792819,0.0
1,0.12428504782726608,0.15063543556553138,0.0
1,0.12439959423838456,0.08446077832994073,0.0
1,0.12451424622037043,0.18496367713107426,0.0
1,0.12462900387052227,0.07647973495495206,0.0
1,0.12474386728622837,0.09418828360285789,0.0
1,0.12485883656496685,0.24535490030048743,0.0
1,0.12497391180430556,0.09513683393594893,0.0
1,0.12508909310190233,0.17534568830751568,0.0
1,0.12520438055550498,0.14920665578237713,0.0
1,0.12531977426295138,0.17463620815891123,0.0
1,0.1254352743221697,0.18411068290578184,0.0
1,0.1255508808311782,0.11076803682953684,0.0
1,0.12566659388808563,0.0854510743491081,0.0
1,0.12578241359109102,0.14323732344744733,0.0
1,0.12589834003848394,0.1461623445516042,0.0
1,0.12601437332864468,0.1597281929985203,0.0
1,0.12613051356004407,0.12355793653811954,0.0
1,0.12624676083124367,0.14931098186321667,0.0
1,0.12636311524089597,0.18744160617115657,0.0
1,0.1264795768877444,0.21109443474811884,0.0
1,0.12659614587062323,0.06122471200849484,0.0
1,0.12671282228845804,0.11808760586050851,0.0
1,0.12682960624026543,0.1547320763143718,0.0
1,0.12694649782515324,0.1486255761192452,0.0
1,0.12706349714232085,0.21652325361967706,0.0
1,0.12718060429105885,0.08402378170984615,0.0
1,0.1272978193707494,0.1048513990482785,0.0
1,0.12741514248086633,0.1507865957695111,0.0
1,0.1275325737209751,0.15074717689687733,0.0
1,0.1276501131907329,0.12203271545207522,0.0
1,0.12776776098988885,0.2328738196609628,0.0
1,0.1278855172182839,0.10455279788321475,0.0
1,0.12800338197585104,0.12988912234035735,0.0
1,0.12812135536261546,0.16752700387819722,0.0
1,0.12823943747869446,0.1832196574849116,0.0
1,0.12835762842429763,0.1344833933991241,0.0
1,0.12847592829972687,0.0949819238312199,0.0
1,0.12859433720537655,0.20042557941992495,0.0
1,0.12871285524173365,0.10144717575730665,0.0
1,0.12883148250937765,0.07149939464752418,0.0
1,0.1289502191089808,0.18387220497723267,0.0
1,0.12906906514130806,0.08838148272980188,0.0
1,0.1291880207072173,0.1430855646274148,0.0
1,0.12930708590765944,0.09942751923896825,0.0
1,0.12942626084367825,0.11029753859520669,0.0
1,0.1295455456164108,0.11241546001151459,0.0
1,0.12966494032708725,0.07293823287407569,0.0
1,0.1297844450770311,0.15162478913428046,0.0
1,0.1299040599676593,0.20062424700526235,0.0
1,0.13002378510048215,0.14364241418162702,0.0
1,0.13014362057710363,0.13477854062161765,0.0
1,0.13026356649922122,0.15699916045002454,0.0
1,0.13038362296862624,0.15116831844311057,0.0
1,0.13050379008720386,0.11307042171143354,0.0
1,0.130624067956933,0.10756242547840608,0.0
1,0.13074445667988668,0.14655037494205136,0.0
1,0.130864956358232,0.21253473997486022,0.0
1,0.13098556709423012,0.16179058178542138,0.0
1,0.1311062889902366,0.12748708280595858,0.0
1,0.13122712214870122,0.12245917640614075,0.0
1,0.13134806667216822,0.12795355221267737,0.0
1,0.13146912266327632,0.13119919779846836,0.0
1,0.13159029022475885,0.14995314728091833,0.0
1,0.1317115694594439,0.12964467026365215,0.0
1,0.13183296047025425,0.12773913203259657,0.0
1,0.1319544633602075,0.1456034376012827,0.0
1,0.1320760782324163,0.16199096719993664,0.0
1,0.13219780519008822,0.12875493285178902,0.0
1,0.1323196443365261,0.16259712922736658,0.0
1,0.13244159577512787,0.11459209483916595,0.0
1,0.13256365960938676,0.16187835450813867,0.0
1,0.13268583594289143,0.17559553210369452,0.0
1,0.13280812487932595,0.1776489428337297,0.0
1,0.13293052652247006,0.13282077884448487,0.0
1,0.13305304097619905,0.11941756654416602,0.0
1,0.133175668344484,0.07697301828651387,0.0
1,0.1332984087313917,0.13039528318613405,0.0
1,0.13342126224108505,0.09815132823721105,0.0
1,0.1335442289778228,0.11738875723489837,0.0
1,0.13366730904595983,0.11303050216542988,0.0
1,0.13379050254994718,0.08023834069651435,0.0
1,0.13391380959433222,0.11990705713954673,0.0
1,0.13403723028375863,0.08758518864831888,0.0
1,0.1341607647229665,0.25320574764999804,0.0
1,0.13428441301679253,0.1640906875880751,0.0
1,0.13440817527016996,0.15256298241488428,0.0
1,0.1345320515881288,0.14980027275903723,0.0
1,0.13465604207579587,0.1672120515928936,0.0
1,0.13478014683839482,0.21332130071342073,0.0
1,0.1349043659812463,0.09855852071599557,0.0
1,0.13502869960976804,0.18070485115089208,0.0
1,0.135153147829475,0.10822165631459808,0.0
1,0.13527771074597922,0.18988176557748937,0.0
1,0.13540238846499023,0.15041995974026978,0.0
1,0.13552718109231487,0.18125218487233252,0.0
1,0.1356520887338576,0.2090021489229094,0.0
1,0.1357771114956204,0.2107045968997786,0.0
1,0.13590224948370302,0.1601710661230124,0.0
1,0.13602750280430298,0.1649295646924273,0.0
1,0.13615287156371558,0.10297903929761423,0.0
1,0.1362783558683342,0.1383557873870885,0.0
1,0.13640395582465026,0.1152665253540231,0.0
1,0.1365296715392533,0.16885626207030802,0.0
1,0.1366555031188311,0.17352181231414274,0.0
1,0.13678145067016978,0.10239887424951996,0.0
1,0.1369075143001538,0.17315350720008288,0.0
1,0.1370336941157663,0.21464445569564475,0.0
1,0.13715999022408887,0.13965954527517074,0.0
1,0.13728640273230186,0.160304807177214,0.0
1,0.13741293174768437,0.13073319349035897,0.0
1,0.13753957737761435,0.16840999074849627,0.0
1,0.13766633972956882,0.20824020303385712,0.0
1,0.13779321891112378,0.1651330885697982,0.0
1,0.13792021502995433,0.14428874593936544,0.0
1,0.1380473281938349,0.1628186621276445,0.0
1,0.13817455851063914,0.1772046361967901,0.0
1,0.1383019060883403,0.12975766436397176,0.0
1,0.138429371035011,0.16034813922878585,0.0
1,0.13855695345882343,0.21540642154010667,0.0
1,0.13868465346804962,0.16752057250370764,0.0
1,0.13881247117106124,0.16032769599362875,0.0
1,0.13894040667633,0.18559849672306597,0.0
1,0.13906846009242746,0.21719435659621986,0.0
1,0.13919663152802525,0.10599698192564064,0.0
1,0.1393249210918952,0.15327681870777543,0.0
1,0.13945332889290937,0.15245625500115448,0.0
1,0.1395818550400402,0.17640138926775506,0.0
1,0.1397104996423605,0.14532362425245698,0.0
1,0.1398392628090436,0.222576050744677,0.0
1,0.13996814464936355,0.10642043069685829,0.0
1,0.14009714527269498,0.26134712385352576,0.0
1,0.14022626478851344,0.10730901366343769,0.0
1,0.14035550330639532,0.14447241296671393,0.0
1,0.14048486093601797,0.08895203462415324,0.0
1,0.14061433778715995,0.2015746757863807,0.0
1,0.14074393396970075,0.11093666542765718,0.0
1,0.14087364959362145,0.24660231194256596,0.0
1,0.14100348476900423,0.1389607833593608,0.0
1,0.14113343960603286,0.12832057224735752,0.0
1,0.1412635142149926,0.15121051909473673,0.0
1,0.14139370870627047,0.16541449662566826,0.0
1,0.14152402319035504,0.1702207015109498,0.0
1,0.1416544577778368,0.21963640095547773,0.0
1,0.14178501257940823,0.15931152598228673,0.0
1,0.14191568770586377,0.1703203504194119,0.0
1,0.14204648326809993,0.1016038969728301,0.0
1,0.14217739937711554,0.08579809014854581,0.0
1,0.1423084361440116,0.1001411796894912,0.0
1,0.14243959367999157,0.10744405262029741,0.0
1,0.14257087209636143,0.1636582246054108,0.0
1,0.14270227150452974,0.16897023928522606,0.0
1,0.14283379201600765,0.249877752035973,0.0
1,0.1429654337424092,0.113489812445336,0.0
1,0.14309719679545113,0.19542482165009137,0.0
1,0.1432290812869534,0.1471190164749746,0.0
1,0.14336108732883882,0.16054203055681623,0.0
1,0.14349321503313345,0.18122907525873816,0.0
1,0.1436254645119665,0.10991031429186844,0.0
1,0.1437578358775706,0.13040495733806978,0.0
1,0.14389032924228187,0.2087766762830413,0.0
1,0.14402294471853985,0.21675436209476603,0.0
1,0.1441556824188878,0.11535829082581034,0.0
1,0.1442885424559726,0.3026255929885622,0.0
1,0.14442152494254507,0.164303717668129,0.0
1,0.14455462999145988,0.14768884469782326,0.0
1,0.1446878577156757,0.1379835766851884,0.0
1,0.14482120822825534,0.06957313106471262,0.0
1,0.14495468164236583,0.14990869912364538,0.0
1,0.1450882780712784,0.29232940912502153,0.0
1,0.14522199762836882,0.24171743423449288,0.0
1,0.14535584042711727,0.22613196923032544,0.0
1,0.14548980658110852,0.1983049970725581,0.0
1,0.14562389620403204,0.14944518489830086,0.0
1,0.145758109409682,0.22506978776863612,0.0
1,0.14589244631195766,0.1403699777685998,0.0
1,0.146026907024863,0.24184941730454754,0.0
1,0.14616149166250728,0.14824490065082138,0.0
1,0.14629620033910473,0.1310964503105313,0.0
1,0.146431033168975,0.13703911591954201,0.0
1,0.14656599026654307,0.10439936447574423,0.0
1,0.14670107174633937,0.17674877672772674,0.0
1,0.14683627772299981,0.10618718004942329,0.0
1,0.1469716083112661,0.12894044784297892,0.0
1,0.14710706362598555,0.1862955520119247,0.0
1,0.14724264378211144,0.09951737038521051,0.0
1,0.14737834889470292,0.10094642289530206,0.0
1,0.14751417907892522,0.11940669079560963,0.0
1,0.1476501344500497,0.14866461802332206,0.0
1,0.14778621512345394,0.24762933335591902,0.0
1,0.1479224212146219,0.22523214164552008,0.0
1,0.14805875283914396,0.12219106924963058,0.0
1,0.14819521011271694,0.2240391028058308,0.0
1,0.14833179315114453,0.1043462175886824,0.0
1,0.14846850207033682,0.12191862577032818,0.0
1,0.14860533698631104,0.24774086640310242,0.0
1,0.14874229801519115,0.15536270812878528,0.0
1,0.14887938527320815,0.10747164954073164,0.0
1,0.14901659887670027,0.23469093250155926,0.0
1,0.1491539389421129,0.10994356121827084,0.0
1,0.14929140558599874,0.1644072095820634,0.0
1,0.1494289989250179,0.11831422594293596,0.0
1,0.14956671907593802,0.13958290129139697,0.0
1,0.1497045661556344,0.16532857300677417,0.0
1,0.14984254028109004,0.1276626974832975,0.0
1,0.1499806415693957,0.14079750521858428,0.0
1,0.1501188701377501,0.1637185638097583,0.0
1,0.15025722610345996,0.2052133372018302,0.0
1,0.15039570958394016,0.25073785536977544,0.0
1,0.15053432069671377,0.219067634580242,0.0
1,0.15067305955941215,0.11418139782219074,0.0
1,0.15081192628977508,0.22581612544069155,0.0
1,0.1509509210056508,0.15263940858953512,0.0
1,0.15109004382499638,0.16634572367402353,0.0
1,0.15122929486587733,0.15218634796634398,0.0
1,0.15136867424646816,0.15309869520454988,0.0
1,0.1515081820850522,0.14733997427935128,0.0
1,0.1516478185000218,0.16243734801139392,0.0
1,0.1517875836098785,0.18077539766596565,0.0
1,0.15192747753323302,0.08266186407116953,0.0
1,0.15206750038880534,0.14959397816379374,0.0
1,0.1522076522954249,0.1690989740807185,0.0
1,0.15234793337203065,0.15748710956357878,0.0
1,0.15248834373767126,0.13886636980654382,0.0
1,0.15262888351150491,0.18383440901946635,0.0
1,0.1527695528127998,0.13889372851577453,0.0
1,0.15291035176093398,0.21874353939592167,0.0
1,0.1530512804753954,0.19929779126273914,0.0
1,0.1531923390757824,0.1674522821645374,0.0
1,0.15333352768180333,0.2427655531286057,0.0
1,0.15347484641327697,0.2885453801415767,0.0
1,0.15361629539013244,0.174233331519506,0.0
1,0.15375787473240946,0.11144172278396063,0.0
1,0.15389958456025843,0.20172840858231716,0.0
1,0.15404142499394038,0.1365466099945888,0.0
1,0.15418339615382726,0.19028090669732495,0.0
1,0.15432549816040192,0.15135401605902307,0.0
1,0.15446773113425818,0.1549188977777623,0.0
1,0.15461009519610122,0.11462916459209613,0.0
1,0.15475259046674725,0.14080969271562555,0.0
1,0.1548952170671239,0.14221742861279663,0.0
1,0.1550379751182703,0.1989779291737478,0.0
1,0.15518086474133705,0.18473385834774517,0.0
1,0.1553238860575865,0.20483922396601686,0.0
1,0.15546703918839272,0.13156844535856474,0.0
1,0.15561032425524157,0.20488106919452792,0.0
1,0.15575374137973105,0.19889087718982476,0.0
1,0.15589729068357103,0.09516246262303946,0.0
1,0.15604097228858368,0.22421807133344587,0.0
1,0.15618478631670346,0.14864940501137572,0.0
1,0.15632873288997706,0.16990151212940935,0.0
1,0.1564728121305639,0.0727487047297361,0.0
1,0.1566170241607357,0.1795420003503132,0.0
1,0.1567613691028771,0.2116979211353129,0.0
1,0.15690584707948543,0.1722913947056446,0.0
1,0.15705045821317093,0.13019922919054736,0.0
1,0.1571952026266569,0.09857063554255623,0.0
1,0.15734008044277964,0.13062495249943099,0.0
1,0.15748509178448877,0.18773191956570184,0.0
1,0.15763023677484714,0.3334675135258035,0.0
1,0.157775515537031,0.15157621403668714,0.0
1,0.15792092819433035,0.13164094461567125,0.0
1,0.1580664748701485,0.14663789040022748,0.0
1,0.1582121556880027,0.18946115101271627,0.0
1,0.158357970771524,0.14709671224812781,0.0
1,0.15850392024445728,0.1727691814192808,0.0
1,0.1586500042306617,0.13850668236526892,0.0
1,0.15879622285411038,0.21017082768290074,0.0
1,0.15894257623889074,0.17111661600394543,0.0
1,0.1590890645092046,0.2075699871951856,0.0
1,0.15923568778936817,0.10554992458699983,0.0
1,0.1593824462038124,0.14974129026958716,0.0
1,0.1595293398770828,0.2837857806544596,0.0
1,0.1596763689338396,0.2513803498292866,0.0
1,0.1598235334988581,0.288047337447148,0.0
1,0.15997083369702841,0.12878992595662725,0.0
1,0.16011826965335596,0.20817794122222558,0.0
1,0.1602658414929612,0.1627700338677912,0.0
1,0.16041354934107996,0.181328497277497,0.0
1,0.1605613933230635,0.20147472587569074,0.0
1,0.1607093735643786,0.15901868297610988,0.0
1,0.1608574901906077,0.13564781091972464,0.0
1,0.16100574332744896,0.10269734968225405,0.0
1,0.16115413310071644,0.14803265630469808,0.0
1,0.16130265963634002,0.15757608401466866,0.0
1,0.16145132306036578,0.15951930443101678,0.0
1,0.16160012349895592,0.23165223237796068,0.0
1,0.16174906107838893,0.258808161691906,0.0
1,0.16189813592505967,0.17182250339214997,0.0
1,0.16204734816547947,0.21702326126240104,0.0
1,0.16219669792627625,0.18634101420232674,0.0
1,0.16234618533419473,0.21103453544355927,0.0
1,0.16249581051609638,0.20403235345056595,0.0
1,0.16264557359895954,0.22735703703223512,0.0
1,0.16279547470987968,0.09653845112718662,0.0
1,0.16294551397606927,0.15089514627273118,0.0
1,0.1630956915248582,0.15905017247033632,0.0
1,0.1632460074836936,0.21219831888649804,0.0
1,0.1633964619801401,0.2054521544210183,0.0
1,0.16354705514187984,0.159542446655078,0.0
1,0.16369778709671265,0.17675696334828905,0.0
1,0.16384865797255627,0.20169264700819786,0.0
1,0.1639996678974462,0.13575965071184964,0.0
1,0.16415081699953593,0.18662076716025325,0.0
1,0.16430210540709725,0.21491682435960097,0.0
1,0.16445353324851986,0.14806571651206674,0.0
1,0.1646051006523121,0.13877437335884954,0.0
1,0.16475680774710055,0.18673932810600324,0.0
1,0.16490865466163038,0.2157862146265908,0.0
1,0.16506064152476557,0.29446493955277464,0.0
1,0.16521276846548855,0.23786959073223504,0.0
1,0.16536503561290095,0.15904617828567888,0.0
1,0.16551744309622318,0.23672462466662178,0.0
1,0.1656699910447948,0.22315665887079217,0.0
1,0.16582267958807465,0.23569170981072038,0.0
1,0.1659755088556408,0.35387509228366404,0.0
1,0.16612847897719074,0.14960855534288156,0.0
1,0.16628159008254154,0.26428893348340426,0.0
1,0.16643484230162986,0.12273988968944068,0.0
1,0.1665882357645122,0.12627691295260127,0.0
1,0.16674177060136486,0.1990981962216709,0.0
1,0.16689544694248412,0.16430546671779866,0.0
1,0.1670492649182864,0.2871583078121315,0.0
1,0.16720322465930818,0.10249942970528858,0.0
1,0.16735732629620645,0.25483881149993426,0.0
1,0.16751156995975847,0.13795246266779024,0.0
1,0.16766595578086207,0.22469280271655798,0.0
1,0.16782048389053572,0.20878530253918706,0.0
1,0.16797515441991864,0.29672284949464384,0.0
1,0.16812996750027095,0.13551310552596946,0.0
1,0.16828492326297373,0.19873171472436732,0.0
1,0.16844002183952908,0.25765223477599253,0.0
1,0.16859526336156036,0.26830424817244175,0.0
1,0.1687506479608122,0.16813631464243073,0.0
1,0.1689061757691508,0.19350107356945126,0.0
1,0.16906184691856366,0.14058563087439532,0.0
1,0.16921766154116008,0.1348734936072325,0.0
1,0.1693736197691711,0.1713520318504126,0.0
1,0.16952972173494948,0.2546407927562436,0.0
1,0.16968596757097026,0.0815340797237502,0.0
1,0.16984235740983034,0.24832197075968382,0.0
1,0.16999889138424887,0.1471015236235607,0.0
1,0.17015556962706735,0.16353964540734547,0.0
1,0.17031239227124967,0.24160170355095117,0.0
1,0.17046935944988234,0.21145679974668896,0.0
1,0.1706264712961745,0.24306686821547746,0.0
1,0.17078372794345803,0.2131032617647411,0.0
